도시,지역,연월,중앙값_만원_m2
대구,대구_달성군,2008-11,123.35389231538589
대구,대구_달성군,2008-12,118.56089066498703
대구,대구_달성군,2009-01,130.87670074337402
대구,대구_달성군,2009-02,123.6235710911707
대구,대구_달성군,2009-03,254.80390691477783
대구,대구_달성군,2009-04,165.87934293185705
대구,대구_달성군,2009-05,133.7332461361837
대구,대구_달성군,2009-06,161.83129297333556
대구,대구_달성군,2009-07,146.415348367553
대구,대구_달성군,2009-08,149.01236219330266
대구,대구_달성군,2009-09,131.86888539567857
대구,대구_달성군,2009-10,136.44279229742602
대구,대구_달성군,2009-11,127.57814161173718
대구,대구_달성군,2009-12,133.91730070915517
대구,대구_달성군,2010-01,136.80347013680347
대구,대구_달성군,2010-02,132.82602791137225
대구,대구_달성군,2010-03,128.47713342762847
대구,대구_달성군,2010-04,131.86446336170923
대구,대구_달성군,2010-05,125.68455871849926
대구,대구_달성군,2010-06,130.5194805194805
대구,대구_달성군,2010-07,135.5860534211394
대구,대구_달성군,2010-08,140.9037852259463
대구,대구_달성군,2010-09,136.7868705192938
대구,대구_달성군,2010-10,138.8022359440467
대구,대구_달성군,2010-11,141.34275618374556
대구,대구_달성군,2010-12,147.206034152424
대구,대구_달성군,2011-01,153.06973640306973
대구,대구_달성군,2011-02,170.598170575585
대구,대구_달성군,2011-03,160.9022776748605
대구,대구_달성군,2011-04,158.47781469216685
대구,대구_달성군,2011-05,176.66587621531895
대구,대구_달성군,2011-06,182.2054282178398
대구,대구_달성군,2011-07,175.26289434151226
대구,대구_달성군,2011-08,177.7549995503337
대구,대구_달성군,2011-09,188.52185518852187
대구,대구_달성군,2011-10,168.65196367496165
대구,대구_달성군,2011-11,171.63486138119742
대구,대구_달성군,2011-12,174.73357738560765
대구,대구_달성군,2012-01,173.86231038506418
대구,대구_달성군,2012-02,183.45563709139427
대구,대구_달성군,2012-03,175.05835278426142
대구,대구_달성군,2012-04,177.48917748917748
대구,대구_달성군,2012-05,186.85352018685353
대구,대구_달성군,2012-06,192.67822736030828
대구,대구_달성군,2012-07,175.61344509935918
대구,대구_달성군,2012-08,183.51685018351685
대구,대구_달성군,2012-09,205.10255127563784
대구,대구_달성군,2012-10,223.07181257537042
대구,대구_달성군,2012-11,208.50709504256315
대구,대구_달성군,2012-12,206.55649142599725
대구,대구_달성군,2013-01,211.6886937996921
대구,대구_달성군,2013-02,209.9649690025401
대구,대구_달성군,2013-03,212.09084836339343
대구,대구_달성군,2013-04,217.91735100938865
대구,대구_달성군,2013-05,220.36489471352843
대구,대구_달성군,2013-06,246.00764897732114
대구,대구_달성군,2013-07,211.77452300389504
대구,대구_달성군,2013-08,211.8893466745144
대구,대구_달성군,2013-09,224.24200740144144
대구,대구_달성군,2013-10,226.8178785857238
대구,대구_달성군,2013-11,237.1026228875454
대구,대구_달성군,2013-12,241.49353739733579
대구,대구_달성군,2014-01,253.58692025358692
대구,대구_달성군,2014-02,233.72287145242072
대구,대구_달성군,2014-03,231.82121414276185
대구,대구_달성군,2014-04,233.48899266177452
대구,대구_달성군,2014-05,233.48899266177452
대구,대구_달성군,2014-06,241.49764814514083
대구,대구_달성군,2014-07,247.06056748635874
대구,대구_달성군,2014-08,251.10875106594227
대구,대구_달성군,2014-09,251.31942699170645
대구,대구_달성군,2014-10,253.12063939868972
대구,대구_달성군,2014-11,246.87422581109013
대구,대구_달성군,2014-12,247.08876809243802
대구,대구_달성군,2015-01,256.46845211075805
대구,대구_달성군,2015-02,249.54032046230628
대구,대구_달성군,2015-03,258.39031987179703
대구,대구_달성군,2015-04,260.03059183433345
대구,대구_달성군,2015-05,253.04957176226316
대구,대구_달성군,2015-06,252.65922186031054
대구,대구_달성군,2015-07,261.7448098668756
대구,대구_달성군,2015-08,258.46256461564116
대구,대구_달성군,2015-09,255.25525525525526
대구,대구_달성군,2015-10,254.75125772751488
대구,대구_달성군,2015-11,251.4718250630782
대구,대구_달성군,2015-12,249.17902728170242
대구,대구_달성군,2016-01,220.1712871979525
대구,대구_달성군,2016-02,235.3190337800473
대구,대구_달성군,2016-03,255.95936846957957
대구,대구_달성군,2016-04,210.1096071784114
대구,대구_달성군,2016-05,211.1324376199616
대구,대구_달성군,2016-06,220.22297576296
대구,대구_달성군,2016-07,231.81925158860906
대구,대구_달성군,2016-08,235.1197732630806
대구,대구_달성군,2016-09,245.9947016525798
대구,대구_달성군,2016-10,269.92662257865163
대구,대구_달성군,2016-11,244.44176063739044
대구,대구_달성군,2016-12,228.79091516366066
대구,대구_달성군,2017-01,233.6448858429938
대구,대구_달성군,2017-02,241.78756044689013
대구,대구_달성군,2017-03,236.0694027360694
대구,대구_달성군,2017-04,249.65955515206537
대구,대구_달성군,2017-05,262.0954052201121
대구,대구_달성군,2017-06,266.755585195065
대구,대구_달성군,2017-07,264.8632422792365
대구,대구_달성군,2017-08,279.62050152791335
대구,대구_달성군,2017-09,280.58945396423775
대구,대구_달성군,2017-10,279.284658893687
대구,대구_달성군,2017-11,294.973544973545
대구,대구_달성군,2017-12,323.09398091803416
대구,대구_달성군,2018-01,289.12718089968985
대구,대구_달성군,2018-02,302.9096065041824
대구,대구_달성군,2018-03,303.71888778279634
대구,대구_달성군,2018-04,299.8527837780016
대구,대구_달성군,2018-05,273.81707683574314
대구,대구_달성군,2018-06,256.1263396279354
대구,대구_달성군,2018-07,292.00734189888203
대구,대구_달성군,2018-08,278.9082355726945
대구,대구_달성군,2018-09,287.7818916189835
대구,대구_달성군,2018-10,308.3136022034898
대구,대구_달성군,2018-11,291.1477616963985
대구,대구_달성군,2018-12,306.4022754838898
대구,대구_달성군,2019-01,290.5997245170736
대구,대구_달성군,2019-02,278.73001293669563
대구,대구_달성군,2019-03,288.59737638748743
대구,대구_달성군,2019-04,287.4740230961852
대구,대구_달성군,2019-05,294.22021439344775
대구,대구_달성군,2019-06,324.2234653405484
대구,대구_달성군,2019-07,320.68222173394065
대구,대구_달성군,2019-08,311.8343262669871
대구,대구_달성군,2019-09,306.93807559909635
대구,대구_달성군,2019-10,312.27904784350693
대구,대구_달성군,2019-11,323.6267328890621
대구,대구_달성군,2019-12,313.2842382322309
대구,대구_달성군,2020-01,313.1272108723418
대구,대구_달성군,2020-02,300.17834124980135
대구,대구_달성군,2020-03,249.5942946063282
대구,대구_달성군,2020-04,307.5494690786368
대구,대구_달성군,2020-05,308.38331811034004
대구,대구_달성군,2020-06,313.6500747934794
대구,대구_달성군,2020-07,310.2964891136911
대구,대구_달성군,2020-08,317.8358907350838
대구,대구_달성군,2020-09,321.9971756764801
대구,대구_달성군,2020-10,325.924301291701
대구,대구_달성군,2020-11,337.30158730158735
대구,대구_달성군,2020-12,331.5958650701149
대구,대구_달성군,2021-01,302.82428885547836
대구,대구_달성군,2021-02,297.4414673563612
대구,대구_달성군,2021-03,300.4392941177887
대구,대구_달성군,2021-04,314.31266629598673
대구,대구_달성군,2021-05,305.62800372120597
대구,대구_달성군,2021-06,299.6058858466107
대구,대구_달성군,2021-07,319.98184830242354
대구,대구_달성군,2021-08,365.54118718598295
대구,대구_달성군,2021-09,318.162371817814
대구,대구_달성군,2021-10,346.00795106336926
대구,대구_달성군,2021-11,363.51509087877275
대구,대구_달성군,2021-12,374.5509508836003
대구,대구_달성군,2022-01,326.0920771276133
대구,대구_달성군,2022-02,318.94711880483754
대구,대구_달성군,2022-03,330.95399474709825
대구,대구_달성군,2022-04,344.7387126799823
대구,대구_달성군,2022-05,329.57260123120363
대구,대구_달성군,2022-06,334.5194040435715
대구,대구_달성군,2022-07,331.7307578389163
대구,대구_달성군,2022-08,333.38500800957485
대구,대구_달성군,2022-09,332.59398647592036
대구,대구_달성군,2022-10,308.9912016712693
대구,대구_달성군,2022-11,322.9406692996148
대구,대구_달성군,2022-12,306.107792327055
대구,대구_달성군,2023-01,310.88974597588106
대구,대구_달성군,2023-02,317.10197117674545
대구,대구_달성군,2023-03,321.842070595141
대구,대구_달성군,2023-04,318.1681531215553
대구,대구_달성군,2023-05,327.39199540831885
대구,대구_달성군,2023-06,317.72682228596943
대구,대구_달성군,2023-07,326.84479708107585
대구,대구_달성군,2023-08,324.2139445986349
대구,대구_달성군,2023-09,317.2843288985221
대구,대구_달성군,2023-10,325.26986927685374
대구,대구_달성군,2023-11,320.6611042866487
대구,대구_달성군,2023-12,324.5406338984103
대구,대구_달성군,2024-01,310.783014190497
대구,대구_달성군,2024-02,317.92766162664003
대구,대구_달성군,2024-03,325.104049759584
대구,대구_달성군,2024-04,312.36823820750516
대구,대구_달성군,2024-05,329.56995828585957
대구,대구_달성군,2024-06,321.8068420858397
대구,대구_달성군,2024-07,320.3539449676746
대구,대구_달성군,2024-08,321.92513260370407
대구,대구_달성군,2024-09,313.3441383036196
대구,대구_달성군,2024-10,320.70233778090426
대구,대구_달성군,2024-11,322.5537589598266
대구,대구_달성군,2024-12,311.09675506227234
대구,대구_달성군,2025-01,330.9908077685934
대구,대구_달성군,2025-02,303.13215420421466
대구,대구_달성군,2025-03,306.15479804950826
대구,대구_달성군,2025-04,318.9562940268653
대구,대구_달성군,2025-05,297.7868785752596
대구,대구_달성군,2025-06,301.049616066045
대구,대구_달성군,2025-07,305.2058731000934
대구,대구_달성군,2025-08,317.4841402240861
대구,대구_달성군,2025-09,315.81857754720875
대구,대구_달성군,2025-10,317.07624873360203
대구,대구_달성군,2025-11,311.8248278014381
대구,대구_달성군,2025-12,311.45890707054116
대구,대구_동구,2006-01,151.5151515151515
대구,대구_동구,2006-02,157.57575757575756
대구,대구_동구,2006-03,154.8522782792778
대구,대구_동구,2006-04,151.44232372074092
대구,대구_동구,2006-05,152.55530129672007
대구,대구_동구,2006-06,145.4407487036803
대구,대구_동구,2006-07,146.98680647577345
대구,대구_동구,2006-08,153.35889314885813
대구,대구_동구,2006-09,152.9831718510964
대구,대구_동구,2006-10,145.29252227818677
대구,대구_동구,2006-11,154.28589507055747
대구,대구_동구,2006-12,136.90363755806703
대구,대구_동구,2007-01,134.0791450993488
대구,대구_동구,2007-02,147.3833516222943
대구,대구_동구,2007-03,152.5254209034839
대구,대구_동구,2007-04,146.69303019809297
